address,date,image_link,link_to_page,n_reviews,review,title,user_location,username,latitude,longitude,sentiment_polarity
"Intervale, Carroll County, New Hampshire, United States of America",2014-10-25,https://media-cdn.tripadvisor.com/media/photo-s/06/3a/e2/0f/fish-rock-grille.jpg,https://www.tripadvisor.com/Restaurant_Review-g57119-d5502840-Reviews-Fish_Rock_Grille-St_George_Utah.html?t=28965#REVIEWS,21,Since it is a private club the bar is exempt from the silly Zion Curtain and other archaic Utah liquor laws. If you don't believe in imbibing in alcohol so be it but don't force the rest of us to comply. The gnocchi/chicken breast and,Fish Rock Grille,"Intervale, NH",MeaganLeigh,44.0744212,-71.1399508,-0.20833333333333334
"Salt Lake City, Utah, United States of America",2013-11-16,https://media-cdn.tripadvisor.com/media/photo-s/02/fa/16/35/bueno.jpg,https://www.tripadvisor.com/Restaurant_Review-g60758-d1778285-Reviews-La_Cueva-Torrey_Utah.html?t=28965#REVIEWS,325,"I had to go to the attached mini market to get my beer (not complaining and weird liquor laws be dammed! I got two bottle of import beer for $4.90! Take that 400% markup restaurants!) and walk it back over and the server opened it,",La Cueva,Salt Lake City,Andrew S,40.7670126,-111.8904308,-0.48828125
"Teasdale, Wayne County, Utah, United States of America",2013-06-07,https://media-cdn.tripadvisor.com/media/photo-s/02/fa/16/35/bueno.jpg,https://www.tripadvisor.com/Restaurant_Review-g60758-d1778285-Reviews-La_Cueva-Torrey_Utah.html?t=28965#REVIEWS,325,The waitress will gladly provide you with a cold glass. Remember you are in Utah where the liquor laws are a little different. You will enjoy the attentive service. Waitresses are polite and efficient.,La Cueva,"Teasdale, Utah",VetteRobbie,38.285499,-111.4766881,0.08541666666666668
"Wake Forest, Wake County, North Carolina, United States of America",2017-09-09,https://media-cdn.tripadvisor.com/media/photo-f/02/2d/38/a0/bit-spur-with-mountain.jpg,https://www.tripadvisor.com/Restaurant_Review-g61001-d511863-Reviews-Bit_Spur-Springdale_Utah.html?t=28965#REVIEWS,1731,Utah has weird liquor laws so have to order food which is OK. Quality of food was good. We don;t do much spice so was tricky to get a meal but the server was very helpful in deciding what we could eat.,Bit & Spur,"Wake Forest, North Carolina",Linda S,35.9803097,-78.5103427,0.21999999999999997
"Annapolis, Anne Arundel County, Maryland, United States of America",2015-12-23,https://media-cdn.tripadvisor.com/media/photo-f/02/2d/38/a0/bit-spur-with-mountain.jpg,https://www.tripadvisor.com/Restaurant_Review-g61001-d511863-Reviews-Bit_Spur-Springdale_Utah.html?t=28965#REVIEWS,1731,They serve beer and wine which in Utah is always a crap shoot because of their absurd liquor laws. The restaurant was originally owned and operated by a wild pack of river runners and to this day the Bit & Spur has a kind of,Bit & Spur,"Annapolis, Maryland",Steve C,38.9786401,-76.492786,-0.04500000000000002
"Zephyrhills, Pasco County, Florida, United States of America",2015-07-12,https://media-cdn.tripadvisor.com/media/photo-f/02/2d/38/a0/bit-spur-with-mountain.jpg,https://www.tripadvisor.com/Restaurant_Review-g61001-d511863-Reviews-Bit_Spur-Springdale_Utah.html?t=28965#REVIEWS,1731,"There is a full bar, but remember in Utah, if a place sells food, you cannot just get a cocktail at the bar..you must order food. (one of those funny liquor laws) Prices were amazingly reasonable for the size portions and quality of food.",Bit & Spur,"Zephyrhills, Florida, United States",Carol K,28.2336196,-82.1811947,0.26666666666666666
"Basking Ridge, Somerset County, New Jersey, United States of America",2014-02-23,https://media-cdn.tripadvisor.com/media/photo-f/02/2d/38/a0/bit-spur-with-mountain.jpg,https://www.tripadvisor.com/Restaurant_Review-g61001-d511863-Reviews-Bit_Spur-Springdale_Utah.html?t=28965#REVIEWS,1731,"My sons and I shared carne assada, pollo relleno and sweet potato/pork tamales and all were quite good, as was the homemade guacamole and salsa. It was interesting trying to understand Utah's infantile liquor laws, but the waiter was very helpful",Bit & Spur,"Basking Ridge, NJ",bruce r,40.7064088,-74.5492725,0.26999999999999996
"Kanab, Kane County, Utah, United States of America",2012-07-28,https://media-cdn.tripadvisor.com/media/photo-f/02/2d/38/a0/bit-spur-with-mountain.jpg,https://www.tripadvisor.com/Restaurant_Review-g61001-d511863-Reviews-Bit_Spur-Springdale_Utah.html?t=28965#REVIEWS,1731,The reason she couldn't seat you and serve you a drink without food is because of the state's insane liquor laws. They are not allowed to serve a drink without food and she should have explained that to you but apparently you got an idiot.,Bit & Spur,"Kanab, Utah",Jay_Paugh,37.0481724,-112.5267951,-0.5833333333333334
"Oceanside, San Diego County, California, United States of America",2008-07-31,https://media-cdn.tripadvisor.com/media/photo-f/02/2d/38/a0/bit-spur-with-mountain.jpg,https://www.tripadvisor.com/Restaurant_Review-g61001-d511863-Reviews-Bit_Spur-Springdale_Utah.html?t=28965#REVIEWS,1731,"The Utah liquor laws are so very aggrivating, but drinks come quickly and were well crafted. I also have never had better salad dressing in my life. It's some kind of cucumber-mixture that is addictive! Overall, a great, fun, noisy, and visually stimulating place to",Bit & Spur,"Oceanside, CA",BoatCaptain58,33.1958696,-117.3794834,0.3037037037037037
"Utah, United States of America",2017-05-31,https://media-cdn.tripadvisor.com/media/photo-i/0c/a0/d3/27/hot-outside-but-very.jpg,https://www.tripadvisor.com/Restaurant_Review-g60724-d403412-Reviews-Eddie_McStiff_s-Moab_Utah.html?t=28965#REVIEWS,1551,"Also, as most people know, we, in Utah, have stupid liquor laws, however, Eddie takes it to new levels. You can eat inside or on the patio but if you want to drink you have to buy food. Take it one step further and you",Eddie McStiff's,Utah,Desertrat4ever,39.4225192,-111.7143584,-0.040909090909090895
"New Castle, Lawrence County, Pennsylvania, United States of America",2015-10-26,https://media-cdn.tripadvisor.com/media/photo-i/0c/a0/d3/27/hot-outside-but-very.jpg,https://www.tripadvisor.com/Restaurant_Review-g60724-d403412-Reviews-Eddie_McStiff_s-Moab_Utah.html?t=28965#REVIEWS,1551,"Due to the weird Utah liquor laws, some places can pour more than 1.5 oz. in a drink. And this place is one of them. The drink, and beer, menu is fairly extensive. The food menu is pretty varied as well. Great for burgers.",Eddie McStiff's,New Castle,lulubird487,41.0036719,-80.3470091,0.15416666666666667
"Bonney Lake, Pierce County, Washington, United States of America",2015-05-18,https://media-cdn.tripadvisor.com/media/photo-i/0c/a0/d3/27/hot-outside-but-very.jpg,https://www.tripadvisor.com/Restaurant_Review-g60724-d403412-Reviews-Eddie_McStiff_s-Moab_Utah.html?t=28965#REVIEWS,1551,"Great beer selection and with the new Utah liquor law changes, you can sit at the bar and drink beer without having to order any food :) This was our favorite stop on our Moab bar hop evening",Eddie McStiff's,"Bonney Lake, Washington State",Mary J,47.1870191,-122.1702293,0.4840909090909091
,2014-05-29,https://media-cdn.tripadvisor.com/media/photo-i/0c/a0/d3/27/hot-outside-but-very.jpg,https://www.tripadvisor.com/Restaurant_Review-g60724-d403412-Reviews-Eddie_McStiff_s-Moab_Utah.html?t=28965#REVIEWS,1551,By the time we asked again it was too late to order any food at all. So we just had drinks. Learned a lot about Utah liquor laws. Bartender was very friendly. Friendly place but can't rate the food.,Eddie McStiff's,"Sublimity, Oregon",Brenda G,,,0.1875
"Jackson, Teton County, Wyoming, United States of America",2013-09-06,https://media-cdn.tripadvisor.com/media/photo-i/0c/a0/d3/27/hot-outside-but-very.jpg,https://www.tripadvisor.com/Restaurant_Review-g60724-d403412-Reviews-Eddie_McStiff_s-Moab_Utah.html?t=28965#REVIEWS,1551,The waitress blamed restrictive Utah liquor laws. The cheese sauce on the nachos was simply bad. Most of the bar customers were watching the game but they had generic background music on instead of the game audio. The waitress was friendly and the wings were,Eddie McStiff's,"Jackson, Wyoming, United States",Lawrence L,43.479965,-110.761815,-0.10416666666666664
"St. Cloud, Stearns County, Minnesota, United States of America",2012-03-15,https://media-cdn.tripadvisor.com/media/photo-i/0c/a0/d3/27/hot-outside-but-very.jpg,https://www.tripadvisor.com/Restaurant_Review-g60724-d403412-Reviews-Eddie_McStiff_s-Moab_Utah.html?t=28965#REVIEWS,1551,"Check on the local liquor laws--the tap beer is 3.2 but they have a good selection of micro-brews in ""high point"" bottles.",Eddie McStiff's,"Saint Cloud, Minnesota",kevin6903,45.5616075,-94.1642004,0.2866666666666667
"Pāhoa, West Puna, Hawaii, United States of America",2009-11-10,https://media-cdn.tripadvisor.com/media/photo-i/0c/a0/d3/27/hot-outside-but-very.jpg,https://www.tripadvisor.com/Restaurant_Review-g60724-d403412-Reviews-Eddie_McStiff_s-Moab_Utah.html?t=28965#REVIEWS,1551,"or 3x the price) The bar is really good, and unlike many Utah bars (the joke here is, If you think our liquor laws are funny, you should see our underwear) they make a real effort to make good cocktails, challenged as we are by",Eddie McStiff's,"Pahoa, Hawaii",patfromlogan,19.4969437,-154.9501536,0.4699999999999999
"Fredericton, York County, New Brunswick, Canada",2013-02-17,https://media-cdn.tripadvisor.com/media/photo-i/0f/a4/f4/3d/entrance-menus-draught.jpg,https://www.tripadvisor.com/Restaurant_Review-g60922-d443880-Reviews-Bayou-Salt_Lake_City_Utah.html?t=28965#REVIEWS,310,"The beer selection was really good (I don't quite remember numbers) considering Utah liquor laws are about 200 years behind. The live band playing was great, I seem to remember a great Black Keys cover. The service was pretty good. The layout of the tables",Bayou,"Fredericton, Canada",IvanHoes_Backpack,45.966425,-66.645813,0.35246212121212117
"ABQ, Bernalillo County, New Mexico, United States of America",2012-09-10,https://media-cdn.tripadvisor.com/media/photo-i/0f/a4/f4/3d/entrance-menus-draught.jpg,https://www.tripadvisor.com/Restaurant_Review-g60922-d443880-Reviews-Bayou-Salt_Lake_City_Utah.html?t=28965#REVIEWS,310,"Due to the odd liquor laws, many of the beers were in bottles, but they were great selections like Chimay, etc. I also had a salmon Po'boy that was just amazing. The service was prompt and friendly, the food was just a tiny bit pricy,",Bayou,"Albuquerque, NM USA",tygerchick,35.0841034,-106.6509851,0.2833333333333333
,2017-09-09,https://media-cdn.tripadvisor.com/media/photo-f/01/df/a8/c9/outdoor-kitchen-owners.jpg,https://www.tripadvisor.com/Restaurant_Review-g56980-d2096757-Reviews-North_Creek_Grill-Escalante_Utah.html?t=28965#REVIEWS,78,We ate here both nights we stayed in Escalante. We stayed at the attached slot canyons inn which was also excellent. The food was fresh and very good. All dining is on the patio and all food prepped in their wood burning stove. We had,North Creek Grill,"Trenton, New Jersey",DRids,,,0.7366666666666667
"Philadelphia, Philadelphia County, Pennsylvania, United States of America",2017-08-26,https://media-cdn.tripadvisor.com/media/photo-f/01/df/a8/c9/outdoor-kitchen-owners.jpg,https://www.tripadvisor.com/Restaurant_Review-g56980-d2096757-Reviews-North_Creek_Grill-Escalante_Utah.html?t=28965#REVIEWS,78,"This chef owned restaurant came highly recommended after a guided tour through the slot canyons of escalante (Utah Canyon Outdoors). It was phenomenal!! A beautiful outdoor deck with gorgeous views. We enjoyed a woodfire, thin crusted pizza to start. It was crispy and full of",North Creek Grill,"Philadelphia, Pennsylvania",262taral,39.9523993,-75.1635899,0.42017857142857146
"ABQ, Bernalillo County, New Mexico, United States of America",2017-06-08,https://media-cdn.tripadvisor.com/media/photo-f/01/df/a8/c9/outdoor-kitchen-owners.jpg,https://www.tripadvisor.com/Restaurant_Review-g56980-d2096757-Reviews-North_Creek_Grill-Escalante_Utah.html?t=28965#REVIEWS,78,Don't gamble on run of the mill cafes in town. Drive down the road 5 miles and have a wonderful meal and experience. Views! Glowing staff. Nice micro brew and wine selection. Full menu selection. Salad made of fresh greens as good as I grow,North Creek Grill,"Albuquerque, New Mexico",mlunstra2,35.0841034,-106.6509851,0.46574074074074073
"Port Stanley, Elgin County, Ontario, Canada",2017-05-27,https://media-cdn.tripadvisor.com/media/photo-f/01/df/a8/c9/outdoor-kitchen-owners.jpg,https://www.tripadvisor.com/Restaurant_Review-g56980-d2096757-Reviews-North_Creek_Grill-Escalante_Utah.html?t=28965#REVIEWS,78,We went twice in three days because the food was so good. We sat on the patio both times. The view was amazing and so was the smell from the wood fire oven.,North Creek Grill,"Port Stanley, Ontario, Canada",Rick v,42.668647,-81.21495,0.65
"Bartlesville, Washington County, Oklahoma, United States of America",2016-10-30,https://media-cdn.tripadvisor.com/media/photo-f/01/df/a8/c9/outdoor-kitchen-owners.jpg,https://www.tripadvisor.com/Restaurant_Review-g56980-d2096757-Reviews-North_Creek_Grill-Escalante_Utah.html?t=28965#REVIEWS,78,"This is the restaurant located in the Slot Canyons Inn, a gorgeous establishment nestled again a sheer rock bluff which was once the home to one of the southwest's most ancient tribe of Anasazi. The Inn is beautifully designed and appointed. We showed up a",North Creek Grill,"Bartlesville, Oklahoma",itsallgood_really,36.7494864,-95.9782966,0.5125
"Philadelphia, Philadelphia County, Pennsylvania, United States of America",2016-10-17,https://media-cdn.tripadvisor.com/media/photo-f/01/df/a8/c9/outdoor-kitchen-owners.jpg,https://www.tripadvisor.com/Restaurant_Review-g56980-d2096757-Reviews-North_Creek_Grill-Escalante_Utah.html?t=28965#REVIEWS,78,"I'm glad we made the 45-minute scenic drive from Tropic/Bryce to dine here. Everything is prepared outdoors on a wood-fired stove/oven/grill with fresh ingredients. If you don't want pizza, get the breadsticks, which are essentially pizza crust! Grilled eggplant was perfect. It was rainy, so",North Creek Grill,"Philadelphia, PA",RedTurtle91,39.9523993,-75.1635899,0.45
"West Yellowstone, Gallatin County, Montana, United States of America",2016-08-25,https://media-cdn.tripadvisor.com/media/photo-f/01/df/a8/c9/outdoor-kitchen-owners.jpg,https://www.tripadvisor.com/Restaurant_Review-g56980-d2096757-Reviews-North_Creek_Grill-Escalante_Utah.html?t=28965#REVIEWS,78,"I don't like paying a lot for my food, but I was happy to pay for it here! The vegetarian pizza we got tasted so fresh. The crust was perfectly baked in the wood-fired oven, the pesto sauce was flavorful, and the combination of toppings",North Creek Grill,"West Yellowstone, Montana",doublee94,44.6642902,-111.10513722509,0.7666666666666666
"Orem, Utah County, Utah, United States of America",2016-07-31,https://media-cdn.tripadvisor.com/media/photo-f/01/df/a8/c9/outdoor-kitchen-owners.jpg,https://www.tripadvisor.com/Restaurant_Review-g56980-d2096757-Reviews-North_Creek_Grill-Escalante_Utah.html?t=28965#REVIEWS,78,We loved our experience at the North creek grill! I don't know how you could say a bad thing about it. Their food was delicious {especially the north creek pizza with homemade honey mustard sauce} and the stuffed mushrooms and their cookie dessert! Such a,North Creek Grill,"Orem, Utah, United States",Jayme H,40.2971825,-111.694943,0.23500000000000004
"Yirra Bandoo, Virginia, Litchfield Municipality, Northern Territory, 0835, Australia",2015-05-16,https://media-cdn.tripadvisor.com/media/photo-s/06/e0/b2/b7/yummy-burger.jpg,https://www.tripadvisor.com/Restaurant_Review-g57149-d4551828-Reviews-Bonneville_Brewery-Tooele_Utah.html?t=28965#REVIEWS,79,"It took me a while to comprehend, but Utah has unique liquor laws that I will probably mis-state. In no particular order: (1) draft beer must not exceed 3.2% in alcohol content, thus there is no flavor; (2) bottled beer can be full strength; (3)",Bonneville Brewery,"Northern Virginia, Virginia",nakamark,-12.5729306,131.022375,-0.027083333333333334
"Scottsdale, Maricopa County, Arizona, United States of America",2016-01-03,https://media-cdn.tripadvisor.com/media/photo-i/01/df/f0/c8/fireside-dining-at-deer.jpg,https://www.tripadvisor.com/Restaurant_Review-g57097-d1023188-Reviews-Fireside_Dining_at_Empire_Canyon_Lodge_Restaurant-Park_City_Utah.html?t=28965#REVIEWS,156,"We brought our own wine, because we were warned that the wince selection was pretty expensive. The only negative was that their mixed drinks are pretty tiny - thanks to antiquated Utah liquor laws. Overall, a great evening, but wear spandex.",Fireside Dining at Empire Canyon Lodge Restaurant,"Scottsdale, Arizona",Jerry W,33.5091215,-111.8992365,0.11818181818181818
"Dallas, Dallas County, Texas, United States of America",2016-01-16,https://media-cdn.tripadvisor.com/media/photo-f/06/b4/5c/fc/wasatch-brew-pub-at-sugarhouse.jpg,https://www.tripadvisor.com/Restaurant_Review-g60922-d7134912-Reviews-Wasatch_Brew_Pub_at_Sugarhouse_Crossing-Salt_Lake_City_Utah.html?t=28965#REVIEWS,89,"Good food and service. Pretty standard fare, but leaning towards healthier options - actual Kale in salads. The restaurant is quite loud, obviously an architectural choice. The bartenders do a good job while still adhering to Utah's draconian liquor laws.",Wasatch Brew Pub at Sugarhouse Crossing,Dallas,Volumnia,32.7762719,-96.7968559,0.25
"Salt Lake City, Utah, United States of America",2015-12-16,https://media-cdn.tripadvisor.com/media/photo-f/08/20/00/81/photo0jpg.jpg,https://www.tripadvisor.com/Restaurant_Review-g60922-d1990352-Reviews-Ruth_s_Chris_Steak_House-Salt_Lake_City_Utah.html?t=28965#REVIEWS,277,"Because of Utah liquor laws, you can bring your own best wine for a small corking fee. There is a large bar side fun for one or two. If you have a group, there are several private riding rooms. My favorite is a glassed in",Ruth's Chris Steak House,"Salt Lake City, Utah",Daneta B,40.7670126,-111.8904308,0.2955357142857143
"Cut and Shoot, Montgomery County, Texas, United States of America",2014-05-15,https://media-cdn.tripadvisor.com/media/photo-f/08/20/00/81/photo0jpg.jpg,https://www.tripadvisor.com/Restaurant_Review-g60922-d1990352-Reviews-Ruth_s_Chris_Steak_House-Salt_Lake_City_Utah.html?t=28965#REVIEWS,277,Here in Salt Lake with weird liquor laws we were not able to have a happy hour priced martini and no steak sandwiches. This turned into a great experience. We tried their crab cake sliders which were very good..especially the sauce.....crab stuffed mushrooms were loaded,Ruth's Chris Steak House,"Cut and Shoot, Texas",Badgelady,30.3332654,-95.357994,0.21000000000000002
"Seattle, King County, Washington, United States of America",2016-07-26,https://media-cdn.tripadvisor.com/media/photo-f/05/80/1e/af/olive-garden.jpg,https://www.tripadvisor.com/Restaurant_Review-g60922-d470717-Reviews-Olive_Garden-Salt_Lake_City_Utah.html?t=28965#REVIEWS,305,Pasta as expected with lots of salad and bread sticks. Bar service was poor but that just might be because it's Utah with it's strange liquor laws.,Olive Garden,"Seattle, Washington",KaritaBN,47.6038321,-122.3300624,-0.18333333333333335
"Murray, Utah, United States of America",2017-05-17,https://media-cdn.tripadvisor.com/media/photo-f/01/80/8b/96/pasta-e-verdura-spagetti.jpg,https://www.tripadvisor.com/Restaurant_Review-g60922-d1729136-Reviews-The_Copper_Onion-Salt_Lake_City_Utah.html?t=28965#REVIEWS,849,I had sealed Voxx water in my trunk that they claimed I could not bring in as it was against liquor laws. I have yet to find any restaurateur who interprets Utah law as such. Again a restaurant in this price range should have available,The Copper Onion,"Murray, Utah",PaulVA009,40.6667841,-111.888417,0.2
"Houston, Harris County, Texas, United States of America",2015-06-10,https://media-cdn.tripadvisor.com/media/photo-f/01/80/8b/96/pasta-e-verdura-spagetti.jpg,https://www.tripadvisor.com/Restaurant_Review-g60922-d1729136-Reviews-The_Copper_Onion-Salt_Lake_City_Utah.html?t=28965#REVIEWS,849,They have a small bar but you have to put up with Utah liquor laws. Food was really good. The Fettuccine was the best. The lamb riblets were OK. Service was excellent.,The Copper Onion,"Houston, Texas",dkroon99,29.7589382,-95.3676974,0.5900000000000001
"Bountiful, Utah, United States of America",2016-06-14,https://media-cdn.tripadvisor.com/media/photo-s/02/4c/fe/3b/blue-point-oysters.jpg,https://www.tripadvisor.com/Restaurant_Review-g60922-d443667-Reviews-Market_Street_Oyster_Bar-Salt_Lake_City_Utah.html?t=28965#REVIEWS,160,"There were 6 of us that enjoyed an early dinner after a graduation. We sate in the bar. The food was good and reasonable. Drinks are a little pricey, but part of that is Utah's liquor laws.",Market Street Oyster Bar,"Bountiful,Ut",Rick W,40.8894611,-111.8804817,0.26249999999999996
"Kamas, Utah, United States of America",2011-11-10,https://media-cdn.tripadvisor.com/media/photo-s/03/16/c5/a8/dinning-room-2.jpg,https://www.tripadvisor.com/Restaurant_Review-g57110-d982389-Reviews-Steve_s_Steakhouse-Richfield_Utah.html?t=28965#REVIEWS,193,"First Utah liquor laws are strange and hard to follow. She said she didn't know and sent another server out. This server said, ""You can bring in the bottle but you can't take any left over with you"". We knew that but then, she brought",Steve's Steakhouse,"Kamas, UT",taffyKamas_UT,40.6429578,-111.2805182,-0.02291666666666667
"Colorado, United States of America",2013-10-28,https://media-cdn.tripadvisor.com/media/photo-f/01/ba/52/da/the-sign.jpg,https://www.tripadvisor.com/Restaurant_Review-g60765-d1552885-Reviews-La_Casa_Don_Miguel-Cedar_City_Utah.html?t=28965#REVIEWS,273,"First of all, you need to know that Utah liquor laws are a little twisted. If you want a shot of Sauza with your Tecate you have to make a choice. Beer or shot; beer or shot. YOU CAN'T HAVE BOTH at the same time.",La Casa Don Miguel,Colorado,wineau1,38.7251776,-105.6077167,-0.109375
"Heber City, Wasatch County, Utah, United States of America",2017-09-02,https://media-cdn.tripadvisor.com/media/photo-i/0d/65/18/13/vito-s-italian-ristorante.jpg,https://www.tripadvisor.com/Restaurant_Review-g57009-d7023298-Reviews-Vito_s_Italian_Ristorante-Heber_City_Utah.html?t=28965#REVIEWS,89,"Wow, what a delicious Italian meal at a great price and nice folks. Located at 139 North Main in Heber City. Good parking in rear and front. Had Chicken pasta dish. Great hot bread and drinks.",Vito's Italian Ristorante,"Heber City, Utah",nelson c,40.5065256,-111.4133091,0.38166666666666665
"Austin, Travis County, Texas, United States of America",2017-08-05,https://media-cdn.tripadvisor.com/media/photo-i/0d/65/18/13/vito-s-italian-ristorante.jpg,https://www.tripadvisor.com/Restaurant_Review-g57009-d7023298-Reviews-Vito_s_Italian_Ristorante-Heber_City_Utah.html?t=28965#REVIEWS,89,Just opened AGAIN...I believe they have new owners. We dined there tonight and the service was terrible. There were several people there to help but we had to ask for what we needed. The food was a big disappointment. My husband had the Salmom Piccata,Vito's Italian Ristorante,"Austin, Texas",Theresa M,30.2711286,-97.7436995,-0.2927272727272727
"Scottsdale, Maricopa County, Arizona, United States of America",2017-08-02,https://media-cdn.tripadvisor.com/media/photo-i/0d/65/18/13/vito-s-italian-ristorante.jpg,https://www.tripadvisor.com/Restaurant_Review-g57009-d7023298-Reviews-Vito_s_Italian_Ristorante-Heber_City_Utah.html?t=28965#REVIEWS,89,"Had dinner at Vito's tonight, now that they have reopened. The hostess explained that they still don't have their liquor license, so no wine with our Italian dinner... only in Utah! We started with some garlic bread and a small Caesar salad, which was cold,",Vito's Italian Ristorante,"Scottsdale, Arizona",Jerry W,33.5091215,-111.8992365,-0.2125
"Heber City, Wasatch County, Utah, United States of America",2017-06-12,https://media-cdn.tripadvisor.com/media/photo-i/0d/65/18/13/vito-s-italian-ristorante.jpg,https://www.tripadvisor.com/Restaurant_Review-g57009-d7023298-Reviews-Vito_s_Italian_Ristorante-Heber_City_Utah.html?t=28965#REVIEWS,89,"For the price, the food isn't very good and the service was terrible. Our server was too busy visiting with her friends. We were charged EXTRA for a little more spaghetti sauce. We won't be back.",Vito's Italian Ristorante,"Heber City, Utah",NBriggs2160,40.5065256,-111.4133091,0.046071428571428555
"Austin, Travis County, Texas, United States of America",2017-05-25,https://media-cdn.tripadvisor.com/media/photo-i/0d/65/18/13/vito-s-italian-ristorante.jpg,https://www.tripadvisor.com/Restaurant_Review-g57009-d7023298-Reviews-Vito_s_Italian_Ristorante-Heber_City_Utah.html?t=28965#REVIEWS,89,Absolutely delicious Italian food (we lived in Italy for 4 years). The service is always spot on! The ambience is perfect. We have tried several of their dishes and they are all wonderful. The watermelon salad (seasonal) is to die for.,Vito's Italian Ristorante,"Austin, Texas",Theresa M,30.2711286,-97.7436995,0.6
"Kamas, Utah, United States of America",2017-05-02,https://media-cdn.tripadvisor.com/media/photo-i/0d/65/18/13/vito-s-italian-ristorante.jpg,https://www.tripadvisor.com/Restaurant_Review-g57009-d7023298-Reviews-Vito_s_Italian_Ristorante-Heber_City_Utah.html?t=28965#REVIEWS,89,"Ate at Vito's a few days ago. My shrimp scampi was good, but my wife did not like her eggplant parmigian. My brother ordered one chicken dish but got chicken parm instead. He said it was good. the portions were nice sized, the bread was",Vito's Italian Ristorante,"Kamas, Utah",gdesantis2016,40.6429578,-111.2805182,0.09999999999999999
"Mesa, Maricopa County, Arizona, United States of America",2017-04-18,https://media-cdn.tripadvisor.com/media/photo-i/0d/65/18/13/vito-s-italian-ristorante.jpg,https://www.tripadvisor.com/Restaurant_Review-g57009-d7023298-Reviews-Vito_s_Italian_Ristorante-Heber_City_Utah.html?t=28965#REVIEWS,89,"We were looking for a nice, romantic place to go for dinner to celebrate our wedding anniversary. We were traveling and prefer local choices to national chains, so we needed some help to make a good choice. We looked to Trip Advisor for that help",Vito's Italian Ristorante,"Mesa, Arizona",C1953,33.4153143,-111.8312641,0.32499999999999996
"Waco, McLennan County, Texas, United States of America",2017-03-16,https://media-cdn.tripadvisor.com/media/photo-i/0d/65/18/13/vito-s-italian-ristorante.jpg,https://www.tripadvisor.com/Restaurant_Review-g57009-d7023298-Reviews-Vito_s_Italian_Ristorante-Heber_City_Utah.html?t=28965#REVIEWS,89,Our family of seven each ordered something different and everyone was happy! The food was delicious and the service was great. The decor was nice. An overall wonderful experience!,Vito's Italian Ristorante,"Waco, Texas",BaylorGirl_SMUmom,31.549333,-97.1466695,0.6285714285714287
,2017-04-07,https://media-cdn.tripadvisor.com/media/photo-f/09/ed/1f/b2/photo0jpg.jpg,https://www.tripadvisor.com/Restaurant_Review-g60922-d3812892-Reviews-California_Pizza_Kitchen-Salt_Lake_City_Utah.html?t=28965#REVIEWS,40,Some of their booth seats are low - makes a short person like me feel like a kid --so I just ask for a table. Only a change in the Utah liquor laws could make their margaritas better!,California Pizza Kitchen,Megslc,Megslc,,,0.15625
"Camas, Clark County, Washington, United States of America",2016-10-01,https://media-cdn.tripadvisor.com/media/photo-f/06/ed/f1/22/fabulous-drinks-and-friendly.jpg,https://www.tripadvisor.com/Restaurant_Review-g60922-d6679691-Reviews-Copper_Common-Salt_Lake_City_Utah.html?t=28965#REVIEWS,37,Utah has their silly liquor laws. I usually save my cocktails for home as you cant get a proper one made in the state. This place was surprisingly good. I really enjoyed their manhattan. Would go back just for that drink. Sampled a couple others,Copper Common,"Camas, Washington",joshuaelee,45.5911103,-122.4122248,0.075
"Lake Shore, Cass County, Minnesota, United States of America",2016-01-07,https://media-cdn.tripadvisor.com/media/photo-f/07/cd/2b/22/getlstd-property-photo.jpg,https://www.tripadvisor.com/Restaurant_Review-g57097-d8019527-Reviews-Park_City_Brewery-Park_City_Utah.html?t=28965#REVIEWS,11,"Yes, I know it is not Park City Brewery's fault with regard to the goofy Utah liquor laws. That being said, this brewery has only four beers, each one is good. I have never had an IPA at 4.0%, but it actually had good flavor.",Park City Brewery,"Lake Shore, Minnesota",Mark A,46.4855226,-94.3605573,0.38
"Bend, Deschutes County, Oregon, United States of America",2017-07-01,https://media-cdn.tripadvisor.com/media/photo-i/0e/65/9c/16/photo0jpg.jpg,https://www.tripadvisor.com/Restaurant_Review-g57119-d11039826-Reviews-Green_Iguana-St_George_Utah.html?t=28965#REVIEWS,27,"Servers were very friendly, explaining the crazy liquor laws of Utah. Food was pretty good and fair priced. Service was fast. I recommend having your ID if you want a alcohol drink. They checked everyone, even people who looked to be in their 60s. Definitely",Green Iguana,"Bend, Oregon, United States",Kevin G,44.0581728,-121.3153096,0.24821428571428572
"Ogden, Utah, United States of America",2014-05-17,https://media-cdn.tripadvisor.com/media/photo-i/0b/9c/ce/7c/lighthouse-lounge.jpg,https://www.tripadvisor.com/Restaurant_Review-g57090-d4998669-Reviews-Lighthouse_Lounge-Ogden_Utah.html?t=28965#REVIEWS,9,"that are technically restaurants, you can JUST order drinks at The Lighthouse without being subject to ridiculous Utah liquor laws. They have a good variety of drinks and the atmosphere is great. The prices are also reasonable. There are three different areas with different types",Lighthouse Lounge,"Ogden, Utah",50daysboarding,41.2230048,-111.9738429,0.15
